globaleventid,sqldate,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl,cameoeventcode,cameoevent,cameobaseeventcode,cameobaseevent,cameorooteventcode,cameorootevent
425910813,20150416,201504,2015,2015.2904,ELI,VVIPS,,,,,,ELI,,,GOV,GOVERNMENT,,,,,,GOV,,,1,43,43,4,1,2.8,20,2,20,-1.340916534,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20150416,http://www.business-standard.com/article/pti-stories/govt-owes-around-rs-600-cr-to-ai-for-vvip-travel-115041600819_1.html,43,Host a visit,43,Host a visit,4,CONSULT
433102965,20150514,201505,2015,2015.3671,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,43,43,4,1,2.8,91,8,73,0.793434454,1,India,IN,IN,20,77,IN,0,,,,,,,1,India,IN,IN,20,77,IN,20150514,http://www.chinadaily.com.cn/china/2015modivisitchina/2015-05/14/content_20711432.htm,43,Host a visit,43,Host a visit,4,CONSULT
433120345,20150514,201505,2015,2015.3671,USA,TEXAS,USA,,,,,,,,MED,WEBSITE,,,,,,MED,,,1,173,173,17,4,-5,4,2,4,2.284263959,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,3,"Lake Cypress Springs, Texas, United States",US,USTX,33.0594,-95.1878,1829123,20150514,http://www.mysanantonio.com/home/article/Massive-Texans-ranch-palace-sold-to-undisclosed-6260758.php,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
445420985,20150702,201507,2015,2015.4986,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,MED,MAGAZINE,,,,,,MED,,,1,43,43,4,1,2.8,6,2,6,3.465136054,4,"Cape Town, Western Cape, South Africa",SF,SF11,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,-33.9167,18.4167,-1217214,20150702,http://www.justcurious.co.za/sex-talk-with-kgomotso-matsunyane/,43,Host a visit,43,Host a visit,4,CONSULT
445547000,20150702,201507,2015,2015.4986,DEU,GERMANY,DEU,,,,,,,,GRCGOV,GREECE,GRC,,,,,GOV,,,1,43,43,4,1,2.8,14,5,14,-3.18941168,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,20150702,https://en-maktoob.news.yahoo.com/greek-president-cancels-planned-trip-berlin-tuesday-source-111447583--finance.html,43,Host a visit,43,Host a visit,4,CONSULT
447512163,20150709,201507,2015,2015.5178,LEG,CHAMBER,,,,,,LEG,,,BLRLEG,BELARUSIAN,BLR,,,,,LEG,,,1,43,43,4,1,2.8,20,1,20,0.096947779,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,20150709,http://eng.belta.by/all_news/economics/Kazakh-MP-Belarus-Kazakhstan-can-ramp-up-trade-by-10-every-year_i_83065.html,43,Host a visit,43,Host a visit,4,CONSULT
449555032,20150709,201507,2015,2015.5178,AFGGOV,AFGHAN,AFG,,,,,GOV,,,PAK,PAKISTAN,PAK,,,,,,,,0,43,43,4,1,2.8,120,40,120,-2.092970323,1,Afghanistan,AF,AF,33,65,AF,1,Pakistan,PK,PK,30,70,PK,1,Pakistan,PK,PK,30,70,PK,20150716,http://www.wcvb.com/national/taliban-leader-backs-afghan-peace-talks/34175874,43,Host a visit,43,Host a visit,4,CONSULT
453692440,20140730,201407,2014,2014.5753,USA,OHIO,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5,4,1,4,-12.5,3,"Zanesville, Ohio, United States",US,USOH,39.9403,-82.0132,1071002,3,"Zanesville, Ohio, United States",US,USOH,39.9403,-82.0132,1071002,3,"Zanesville, Ohio, United States",US,USOH,39.9403,-82.0132,1071002,20150730,http://www.dispatch.com/content/stories/local/2015/07/30/Morgan-County-mother-murder.html,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
455642964,20150806,201508,2015,2015.5918,USA,NEW YORK,USA,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,43,43,4,1,2.8,24,6,24,-8.146102991,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,20150806,http://www.abc-7.com/story/29726160/commercial-passenger-airplane-crashes-fast-facts,43,Host a visit,43,Host a visit,4,CONSULT
457513798,20150813,201508,2015,2015.611,GBR,UNITED KINGDOM,GBR,,,,,,,,JUD,JUDGE,,,,,,JUD,,,1,173,173,17,4,-5,6,1,6,-12.23628692,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,20150813,http://www.irishtimes.com/news/crime-and-law/belfast-man-faces-trial-for-alleged-rape-30-years-ago-1.2316064,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
459266382,20150820,201508,2015,2015.6301,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5,10,2,8,-8.455139632,0,,,,,,,3,"Indianapolis, Indiana, United States",US,USIN,39.7684,-86.158,452890,3,"Indianapolis, Indiana, United States",US,USIN,39.7684,-86.158,452890,20150820,http://wishtv.com/2015/08/19/man-gets-61-years-for-2013-murder/,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
459499962,20150820,201508,2015,2015.6301,IND,CHHATTISGARH,IND,,,,,,,,GOVHRI,HUMAN RIGHTS COMMISSION,,,,,,GOV,HRI,,0,173,173,17,4,-5,5,1,5,-7.764505119,0,,,,,,,0,,,,,,,0,,,,,,,20150820,http://sanhati.com/articles/14340/,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
465426653,20150910,201509,2015,2015.6849,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5,18,2,15,-6.992150007,0,,,,,,,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,20150910,http://www.belfasttelegraph.co.uk/news/uk/three-arrested-amid-walton-hop-disco-child-abuse-probe-31515859.html,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
465645911,20150910,201509,2015,2015.6849,CRM,CRIMINAL,,,,,,CRM,,,CHN,CHINESE,CHN,,,,,,,,1,173,173,17,4,-5,2,1,2,-5.72519084,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20150910,http://www.ajc.com/ap/ap/business/intelligence-chief-little-penalty-for-cyberattacks/nnb7D/,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
471957079,20151001,201510,2015,2015.7425,ISR,ISRAEL,ISR,,,,,,,,CUB,CUBA,CUB,,,,,,,,0,43,43,4,1,2.8,1,1,1,-3.58974359,1,United Kingdom,UK,UK,54,-2,UK,4,"Hebron, Israel (general), Israel",IS,IS00,31.5333,35.1,-793097,1,Cuba,CU,CU,21.5,-80,CU,20151001,http://www.oneindia.com/feature/can-terrorism-be-defined-interview-1886285.html,43,Host a visit,43,Host a visit,4,CONSULT
472201274,20151001,201510,2015,2015.7425,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,43,43,4,1,2.8,1,1,1,3.135888502,0,,,,,,,3,"Bandelier National Monument, New Mexico, United States",US,USNM,35.7884,-106.303,928874,3,"Los Alamos National Laboratory, New Mexico, United States",US,USNM,35.8334,-106.251,916039,20151001,http://www.mountain-news.com/mountain_living/article_538172e0-67ca-11e5-bfd9-d308f7ffa147.html,43,Host a visit,43,Host a visit,4,CONSULT
474187042,20151008,201510,2015,2015.7616,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,43,43,4,1,2.8,1,1,1,1.5,0,,,,,,,4,"Sackville, New Brunswick, Canada",CA,CA04,45.8833,-64.35,-572640,4,"Sackville, New Brunswick, Canada",CA,CA04,45.8833,-64.35,-572640,20151008,http://www.trurodaily.com/News/Election-2015/2015-10-08/article-4303328/No-Halifax-for-Harper,43,Host a visit,43,Host a visit,4,CONSULT
474319629,20151008,201510,2015,2015.7616,GOV,AUTHORITIES,,,,,,GOV,,,COP,POLICE,,,,,,COP,,,0,173,173,17,4,-5,1,1,1,-5.403288958,3,"Tampa, Florida, United States",US,USFL,27.9475,-82.4584,292005,3,"Tampa, Florida, United States",US,USFL,27.9475,-82.4584,292005,3,"Tampa, Florida, United States",US,USFL,27.9475,-82.4584,292005,20151008,http://www.cityweekly.net/utah/men-are-simple/Content?oid=3016342,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
476204149,20151015,201510,2015,2015.7808,CHE,BASEL,CHE,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,43,43,4,1,2.8,4,1,4,0.74147306,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,3,"Detroit, Michigan, United States",US,USMI,42.3314,-83.0458,1617959,20151015,https://www.michigandaily.com/section/arts/30-year-anniversary-tyree-guyton%E2%80%99s-heidelberg-project-celebrated-umma-copy,43,Host a visit,43,Host a visit,4,CONSULT
433255351,20150514,201505,2015,2015.3671,IRN,IRAN,IRN,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,173,173,17,4,-5,8,1,8,-0.961538462,4,"Dishmuk, Kohgiluyeh va Buyer A?mad, Iran",IR,IR05,31.2975,50.399,-3061232,4,"Dishmuk, Kohgiluyeh va Buyer A?mad, Iran",IR,IR05,31.2975,50.399,-3061232,4,"Dishmuk, Kohgiluyeh va Buyer A?mad, Iran",IR,IR05,31.2975,50.399,-3061232,20150514,"Vision of the Islamic Republic of Iran Kohkiluyeh-Boyer Ahmad TV, Yasuj/BBC Monitoring/(c) BBC",173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
433263954,20150514,201505,2015,2015.3671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,43,43,4,1,2.8,8,2,8,1.576256072,3,"Buckhead, Georgia, United States",US,USGA,31.7938,-81.1295,331272,0,,,,,,,3,"Buckhead, Georgia, United States",US,USGA,31.7938,-81.1295,331272,20150514,http://www.digitaljournal.com/pr/2554114,43,Host a visit,43,Host a visit,4,CONSULT
434904038,20150521,201505,2015,2015.3863,NMR,NORTH AMERICA,NMR,,,,,,,,,,,,,,,,,,1,43,43,4,1,2.8,9,4,9,0.55983003,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20150521,http://www.wfmz.com/awc/features/onetanktrip/one-tank-trip-the-bison-experience/33132712,43,Host a visit,43,Host a visit,4,CONSULT
435086436,20150521,201505,2015,2015.3863,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5,1,1,1,-4.438642298,1,United States,US,US,38,-97,US,0,,,,,,,1,South Africa,SF,SF,-29,24,SF,20150521,http://www.huffingtonpost.com/nicole-moore/dear-chris-brown-mentally_b_7337476.html,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
436810399,20140528,201405,2014,2014.4055,CRM,SMUGGLER,,,,,,CRM,,,AFG,AFGHANISTAN,AFG,,,,,,,,1,173,173,17,4,-5,10,1,10,-8.875739645,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,20150528,http://bokhdinews.af/english/social/10330-Fifteen-major-drug-smuggler-arrested-in-Afghanistan,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
440181836,20140611,201406,2014,2014.4411,CVL,TRAVELLER,,,,,,CVL,,,MIL,CARRIER,,,,,,MIL,,,1,43,43,4,1,2.8,10,1,10,-5.434782609,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,20150611,http://www.belfasttelegraph.co.uk/business/news/regional-airline-flybes-earnings-take-a-35m-nosedive-31293259.html,43,Host a visit,43,Host a visit,4,CONSULT
486342518,20151119,201511,2015,2015.874,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,874,87,8,2,10,6,1,6,0.133511348,3,"Lewis County, New York, United States",US,USNY,43.8001,-75.483,974123,0,,,,,,,3,"Lewis County, New York, United States",US,USNY,43.8001,-75.483,974123,20151119,http://www.thedailynewsonline.com/bdn06/nys-madison-wind-farm-a-cautionary-tale-20151118,874,Retreat or surrender militarily,87,De-escalate military engagement,8,YIELD
486441679,20151119,201511,2015,2015.874,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,43,43,4,1,2.8,4,2,4,-0.15487872,3,"Palo Alto, California, United States",US,USCA,37.4419,-122.143,277572,0,,,,,,,3,"Palo Alto, California, United States",US,USCA,37.4419,-122.143,277572,20151119,http://educationopportunitynetwork.org/what-education-policy-makers-can-learn-from-a-failing-school/,43,Host a visit,43,Host a visit,4,CONSULT
490664611,20151126,201511,2015,2015.8932,JUD,COURT OFFICIAL,,,,,,JUD,,,,,,,,,,,,,1,173,173,17,4,-5,12,1,12,-6.115107914,3,"Mecosta County, Michigan, United States",US,USMI,43.65,-85.3334,1622996,0,,,,,,,3,"Mecosta County, Michigan, United States",US,USMI,43.65,-85.3334,1622996,20151203,http://mobile.wnd.com/2015/12/judge-subpoenaed-as-witness-after-ordering-mans-arrest/,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
492798028,20151210,201512,2015,2015.9315,USA,THE US,USA,,,,,,,,,,,,,,,,,,0,43,43,4,1,2.8,4,1,4,-3.552803129,1,"Vietnam, Republic Of",VM,VM,16,106,VM,0,,,,,,,1,"Vietnam, Republic Of",VM,VM,16,106,VM,20151210,http://www.whaleoil.co.nz/2015/12/photo-of-the-day-618/,43,Host a visit,43,Host a visit,4,CONSULT
498439767,20151231,201512,2015,2015.989,AFGINSTAL,TALIBAN,AFG,TAL,,,,INS,,,GOV,PRESIDENT,,,,,,GOV,,,0,43,43,4,1,2.8,1,1,1,-1.280409731,1,Spain,SP,SP,40,-4,SP,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,20151231,http://tacstrat.com/content/index.php/2015/12/31/tapping-on-tapi/,43,Host a visit,43,Host a visit,4,CONSULT
449697246,20150716,201507,2015,2015.537,,,,,,,,,,,LEG,LEGISLATOR,,,,,,LEG,,,1,173,173,17,4,-5,2,1,2,-13.80952381,0,,,,,,,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20150716,http://daijiworld.com/news/news_disp.asp?n_id=336429,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
449764355,20150716,201507,2015,2015.537,LAB,EMPLOYEE,,,,,,LAB,,,COP,DEPUTY,,,,,,COP,,,1,874,87,8,2,10,12,2,12,-9.799674637,3,"Antrim County, Michigan, United States",US,USMI,45.05,-85.1334,1622947,3,"Antrim County, Michigan, United States",US,USMI,45.05,-85.1334,1622947,3,"Antrim County, Michigan, United States",US,USMI,45.05,-85.1334,1622947,20150716,http://www.record-eagle.com/news/local_news/man-charged-with-armed-robbery-at-kohl-s/article_d218afec-ac05-5569-b9b6-4fec0593e092.html,874,Retreat or surrender militarily,87,De-escalate military engagement,8,YIELD
504382083,20160121,201601,2016,2016.0575,MED,WEBSITE,,,,,,MED,,,AFGINSTAL,TALIBAN,AFG,TAL,,,,INS,,,0,43,43,4,1,2.8,5,1,5,-4.175050302,4,"Kunduz, Kondoz, Afghanistan",AF,AF24,36.729,68.857,-3381731,4,"Kunduz, Kondoz, Afghanistan",AF,AF24,36.729,68.857,-3381731,4,"Kunduz, Kondoz, Afghanistan",AF,AF24,36.729,68.857,-3381731,20160121,http://article.wn.com/view/2016/01/21/Afghanistan_Suicide_Bomb_Kills_6_Employees_of_Tolo_TV/,43,Host a visit,43,Host a visit,4,CONSULT
504387150,20160121,201601,2016,2016.0575,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,874,87,8,2,10,5,1,5,-1.020408163,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Ionova, Moskovskaya Oblast', Russia",RS,RS47,55.7298,38.9237,-2915969,4,"Ionova, Moskovskaya Oblast', Russia",RS,RS47,55.7298,38.9237,-2915969,20160121,http://www.day.kiev.ua/en/article/topic-day/russia-not-complying-minsk-agreements,874,Retreat or surrender militarily,87,De-escalate military engagement,8,YIELD
451488140,20150723,201507,2015,2015.5562,AUS,PERTH,AUS,,,,,,,,,,,,,,,,,,0,43,43,4,1,2.8,3,1,3,-5.325443787,4,"Galway Bay, Galway, Ireland",EI,EI10,53.1997,-9.23028,-1502952,0,,,,,,,4,"Galway Bay, Galway, Ireland",EI,EI10,53.1997,-9.23028,-1502952,20150723,http://www.perthnow.com.au/news/western-australia/family-of-irishman-thomas-keaney-killed-by-cowards-punch-in-perth-upset-by-sentence/story-fnhocxo3-1227453802351?nk=0e64ca0e62c26426f3719be31d514b05-1437618733,43,Host a visit,43,Host a visit,4,CONSULT
451577248,20150723,201507,2015,2015.5562,COLCOP,COLOMBIAN,COL,,,,,COP,,,BUS,TANKER,,,,,,BUS,,,1,173,173,17,4,-5,6,1,6,-5.319148936,4,"Bogota, Cundinamarca, Colombia",CO,CO33,4.6,-74.0833,-578472,4,"Bogota, Cundinamarca, Colombia",CO,CO33,4.6,-74.0833,-578472,4,"Bogota, Cundinamarca, Colombia",CO,CO33,4.6,-74.0833,-578472,20150723,http://www.business-standard.com/article/news-ians/800-kg-cocaine-seized-in-colombia-115072300537_1.html,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
508468460,20160204,201602,2016,2016.0932,AFR,AFRICA,AFR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,43,43,4,1,2.8,2,1,2,1.470588235,1,Cuba,CU,CU,21.5,-80,CU,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,1,Cuba,CU,CU,21.5,-80,CU,20160204,http://conservativeread.com/iowa-lessons-winners-and-losers-new-hampshire-and-south-carolina/,43,Host a visit,43,Host a visit,4,CONSULT
453660658,20150730,201507,2015,2015.5753,JUD,DISTRICT COURT,,,,,,JUD,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5,10,1,10,-8.870967742,4,"Yong Wang, Jiangsu, China",CH,CH04,34.8574,119.002,11265812,4,"Yong Wang, Jiangsu, China",CH,CH04,34.8574,119.002,11265812,4,"Yong Wang, Jiangsu, China",CH,CH04,34.8574,119.002,11265812,20150730,http://www.tmz.com/2014/04/24/yong-wang-prison-sentence-child-pornography/,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
510821332,20160211,201602,2016,2016.1123,USA,UNITED STATES,USA,,,,,,,,JPN,SAGA,JPN,,,,,,,,0,43,43,4,1,2.8,4,1,4,-4.480651731,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20160211,http://www.kgns.tv/home/headlines/Distrust-gives-way-to-action-368463211.html,43,Host a visit,43,Host a visit,4,CONSULT
515257987,20160126,201601,2016,2016.0712,CUB,CUBA,CUB,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,43,43,4,1,2.8,1,1,1,-1.187096774,1,Cuba,CU,CU,21.5,-80,CU,1,Cuba,CU,CU,21.5,-80,CU,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20160225,http://www.wsfa.com/story/31244302/the-latest-trump-connects-gun-rights-supreme-court-vacancy,43,Host a visit,43,Host a visit,4,CONSULT
515371816,20160225,201602,2016,2016.1507,USA,NEVADA,USA,,,,,,,,,,,,,,,,,,1,43,43,4,1,2.8,6,2,6,1.395421945,2,"Nevada, United States",US,USNV,38.4199,-117.122,NV,0,,,,,,,3,"Clayton Valley, Nevada, United States",US,USNV,37.7435,-117.591,856212,20160225,http://www.benzinga.com/pressreleases/16/02/g6667184/pure-energy-minerals-named-the-top-performing-mining-company-on-the-tsx,43,Host a visit,43,Host a visit,4,CONSULT
455608928,20150806,201508,2015,2015.5918,IND,MUMBAI,IND,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5,2,1,2,-6.224489796,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Aiyar, Jharkhand, India",IN,IN38,23.6833,85.75,-2088316,20150806,http://www.business-standard.com/article/pti-stories/differing-views-on-death-penalty-115080601286_1.html,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
517460204,20160303,201603,2016,2016.1726,IND,DELHI,IND,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,0,43,43,4,1,2.8,3,1,3,2.124833997,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20160303,http://timesofindia.indiatimes.com/life-style/fashion/designers/Local-darzis-turn-couture-specialists/articleshow/51221631.cms,43,Host a visit,43,Host a visit,4,CONSULT
455653182,20150806,201508,2015,2015.5918,CHN,XIAN,CHN,,,,,,,,MEDMED,MEDIA,,,,,,MED,MED,,1,43,43,4,1,2.8,4,2,4,7.270908363,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20150806,http://www.outlookindia.com/news/article/modi-thanks-chinese-artists-for-gifting-artwork-on-china-visit/909177,43,Host a visit,43,Host a visit,4,CONSULT
517698768,20160303,201603,2016,2016.1726,RUS,RUSSIAN,RUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,43,43,4,1,2.8,3,3,3,1.962708538,4,"Dzhezkazgan, Qaraghandy, Kazakhstan",KZ,KZ12,47.7833,67.7667,-2347087,3,"Ellington Field, Texas, United States",US,USTX,29.6062,-95.1611,2512174,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,20160303,http://www.newstimes.com/news/texas/article/Yearlong-spaceman-back-home-in-Houston-with-6868097.php,43,Host a visit,43,Host a visit,4,CONSULT
461334554,20150827,201508,2015,2015.6493,SCGSRB,SERBIA,SRB,,,,,,,,,,,,,,,,,,0,43,43,4,1,2.8,1,1,1,-5.432937182,4,"Presevo, , Serbia",RI,RI00,42.3092,21.6492,-93050,0,,,,,,,4,"Miratovac, , Serbia",RI,RI00,42.2594,21.6636,-89239,20150827,http://www.pressexaminer.com/migrants-pour-across-border/56239,43,Host a visit,43,Host a visit,4,CONSULT
522000556,20160310,201603,2016,2016.1918,JOR,JORDAN,JOR,,,,,,,,OPP,ACTIVIST,,,,,,OPP,,,0,173,173,17,4,-5,1,1,1,-6.529625151,1,Jordan,JO,JO,31,36,JO,4,"Cairo, Al Qahirah, Egypt",EG,EG11,30.05,31.25,-290692,1,Jordan,JO,JO,31,36,JO,20160317,http://www.mfs-theothernews.com/search/label/Bomb,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
522106810,20160317,201603,2016,2016.211,PRK,NORTH KOREA,PRK,,,,,,,,USAEDU,VIRGINIA,USA,,,,,EDU,,,1,173,173,17,4,-5,1,1,1,-5.421686747,4,"Sunan, P'yongyang-si, North Korea",KN,KN12,39.1983,125.69,-187627,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20160317,http://abruzzo.tv/news/2016/03/18/us-tourist-sentenced-to-15-years-hard-labor-in-north-korea/,173,"Arrest, detain, or charge with legal action ",173,"Arrest, detain, or charge with legal action ",17,COERCE
465394503,20150910,201509,2015,2015.6849,,,,,,,,,,,JUD,ROYAL COURT,,,,,,JUD,,,1,43,43,4,1,2.8,10,1,10,-0.865800866,0,,,,,,,4,"Amman, (JO11), Jordan",JO,JO11,31.95,35.9333,-970362,4,"Amman, (JO11), Jordan",JO,JO11,31.95,35.9333,-970362,20150910,http://www.jordantimes.com/news/local/house-committee-discusses-royal-court-budget,43,Host a visit,43,Host a visit,4,CONSULT
469998954,20150924,201509,2015,2015.7233,ESP,SIERRA NEVADA,ESP,,,,,,,,,,,,,,,,,,1,43,43,4,1,2.8,4,1,4,5.112219451,3,"Sierra Nevada, California, United States",US,USCA,36.5785,-118.293,253582,0,,,,,,,3,"Sierra Nevada, California, United States",US,USCA,36.5785,-118.293,253582,20150924,http://www.eater.com/drinks-reviews/2015/9/24/9373951/sierra-nevadas-oktoberfest-collaboration-brew-is-perfect-for-fall,43,Host a visit,43,Host a visit,4,CONSULT
528442026,20160407,201604,2016,2016.2658,EDU,COLLEGE,,,,,,EDU,,,,,,,,,,,,,0,43,43,4,1,2.8,10,1,10,1.195219124,5,"East Lothian, East Lothian, United Kingdom",UK,UKU6,55.9167,-2.75,-2595225,0,,,,,,,5,"East Lothian, East Lothian, United Kingdom",UK,UKU6,55.9167,-2.75,-2595225,20160407,http://www.eastlothiancourier.com/news/14411105.NHS_eyes_GPs_from_India_amid__unsustainable__rising_workloads/,43,Host a visit,43,Host a visit,4,CONSULT
